input_length,output_length,latency,timestamp,architecture,scale
8235,490,0.000740087,18037877682,MoE,>100B
1959,821,0.002128696,18037915832,MoE,>100B
937,36,0.001183363,18038855655,MoE,>100B
626,84,0.001710844,18038859120,MoE,>100B
759,77,0.001696982,18038895741,MoE,>100B
2559,55,0.001185473,18038912987,MoE,>100B
4686,6,0.001664052,18039858153,MoE,>100B
2627,92,0.000754467,18040860737,MoE,>100B
4593,939,0.002168117,18040862395,MoE,>100B
7245,505,0.001287444,18040886233,MoE,>100B
2110,697,0.002187346,18040913510,MoE,>100B
1870,56,0.001520312,18040916376,MoE,>100B
2843,336,0.001322714,18040935026,MoE,>100B
514,103,0.002062976,18040948725,MoE,>100B
3544,0,0.001785653,18041866840,MoE,>100B
2531,100,0.001218904,18041871886,MoE,>100B
7668,196,0.000795186,18041874844,MoE,>100B
2136,993,0.001505341,18042989978,MoE,>100B
1744,618,0.001233974,18044866124,MoE,>100B
887,92,0.000708486,18044881013,MoE,>100B
4368,428,0.002106395,18044899261,MoE,>100B
5793,92,0.001367844,18044904894,MoE,>100B
12143,207,0.000720136,18045875232,MoE,>100B
5659,63,0.000713166,18045889637,MoE,>100B
3505,152,0.002171416,18045908088,MoE,>100B
3340,114,0.001237104,18045927906,MoE,>100B
496,39,0.002083005,18046865616,MoE,>100B
8759,18,0.001202593,18047876609,MoE,>100B
4776,41,0.001256214,18047898009,MoE,>100B
808,80,0.001774543,18048865748,MoE,>100B
1911,620,0.002236046,18048869967,MoE,>100B
1061,471,0.001634731,18049870562,MoE,>100B
2420,113,0.000765096,18050888939,MoE,>100B
5767,394,0.000742395,18050893518,MoE,>100B
2063,788,0.002037566,18051874501,MoE,>100B
8548,184,0.001274904,18051890077,MoE,>100B
148,17687,0.001645443,18052848958,MoE,>100B
596,65,0.001686693,18052857176,MoE,>100B
6717,178,0.002174336,18052874903,MoE,>100B
3846,104,0.002099066,18052886068,MoE,>100B
1679,14,0.001565321,18052907163,MoE,>100B
2114,109,0.001507651,18052910368,MoE,>100B
1535,92,0.001329684,18052917055,MoE,>100B
607,72,0.002267777,18052942488,MoE,>100B
4758,6,0.001555482,18053906162,MoE,>100B
983,210,0.001574691,18054889756,MoE,>100B
8910,19,0.001272664,18054899138,MoE,>100B
9307,17,0.000730447,18055850196,MoE,>100B
3227,2,0.002144106,18055901545,MoE,>100B
514,115,0.000727012,18056891766,MoE,>100B
1137,383,0.001652623,18057852408,MoE,>100B
9111,441,0.000728566,18057901910,MoE,>100B
8406,248,0.001279874,18057908179,MoE,>100B
475,1424,0.002183216,18058864734,MoE,>100B
4690,407,0.001216533,18058866483,MoE,>100B
3418,403,0.001361193,18058909665,MoE,>100B
1778,155,0.000841013,18058914044,MoE,>100B
3133,537,0.001223933,18059855055,MoE,>100B
503,94,0.000789532,18059861152,MoE,>100B
244,7,0.001393304,18059884927,MoE,>100B
10161,165,0.002165815,18060904360,MoE,>100B
2042,752,0.001657022,18060934688,MoE,>100B
1227,84,0.002185845,18061947451,MoE,>100B
4207,189,0.001509792,18062861304,MoE,>100B
3289,178,0.000726165,18062863587,MoE,>100B
2087,1087,0.001679263,18062900855,MoE,>100B
619,75,0.002539277,18063894372,MoE,>100B
4588,541,0.002124075,18063912067,MoE,>100B
8885,19,0.002086584,18064864802,MoE,>100B
2112,93,0.001269524,18064880220,MoE,>100B
4966,6,0.002149206,18065883801,MoE,>100B
3302,2,0.002133696,18065884617,MoE,>100B
5566,307,0.000690926,18065889161,MoE,>100B
8818,13,0.001217233,18065907117,MoE,>100B
1009,5181,0.002049636,18066883027,MoE,>100B
6491,220,0.000703355,18066897368,MoE,>100B
4442,225,0.001246464,18067863873,MoE,>100B
123,208,0.002068465,18067916654,MoE,>100B
2604,248,0.001532421,18067917534,MoE,>100B
4829,201,0.001314274,18068866669,MoE,>100B
4448,87,0.001252174,18068905239,MoE,>100B
2518,266,0.001252054,18069887674,MoE,>100B
690,76,0.002101256,18069912402,MoE,>100B
574,57,0.001457121,18069925878,MoE,>100B
8443,514,0.001224084,18070883481,MoE,>100B
1870,0,0.978465351,18070910073,MoE,>100B
3522,334,0.001292364,18070912242,MoE,>100B
1402,517,0.001755742,18070975128,MoE,>100B
611,67,0.001649941,18071871145,MoE,>100B
2041,168,0.000724626,18071927107,MoE,>100B
3238,2,0.000628512,18072985168,MoE,>100B
1584,3474,0.001626203,18073858226,MoE,>100B
2199,876,0.002241586,18073898714,MoE,>100B
12420,166,0.001233044,18073911479,MoE,>100B
759,142,0.002127556,18074860726,MoE,>100B
4486,246,0.000763985,18074908608,MoE,>100B
844,97,0.001320544,18076900466,MoE,>100B
428,76,0.002019676,18078892913,MoE,>100B
178,3863,0.000694702,18078909410,MoE,>100B
2848,243,0.000728404,18078933372,MoE,>100B
5272,721,0.002351417,18079862605,MoE,>100B
2857,138,0.001311874,18079887215,MoE,>100B
44,19,0.001279743,18079905847,MoE,>100B
4189,260,0.000794477,18079943468,MoE,>100B
2315,122,0.000758326,18080850127,MoE,>100B
5016,161,0.001353754,18081909420,MoE,>100B
12225,1542,0.000757726,18082860259,MoE,>100B
8272,537,0.000775196,18082867756,MoE,>100B
798,174,0.001666902,18082954256,MoE,>100B
8554,105,0.000724545,18083855410,MoE,>100B
2984,92,0.001201223,18083866281,MoE,>100B
4363,217,0.000773377,18084857946,MoE,>100B
238,2,0.000720105,18085890457,MoE,>100B
740,143,0.000674532,18086863267,MoE,>100B
7014,170,0.000797546,18086870120,MoE,>100B
3122,415,0.002105975,18086905036,MoE,>100B
928,95,0.002187666,18086915131,MoE,>100B
1712,47,0.001762973,18087870939,MoE,>100B
2023,157,0.001742643,18087935674,MoE,>100B
3835,118,0.001250284,18087962487,MoE,>100B
517,103,0.002099386,18087974702,MoE,>100B
3170,2744,0.001270374,18088863697,MoE,>100B
3244,2,0.000686792,18088911285,MoE,>100B
4351,1014,0.001255494,18089861499,MoE,>100B
492,460,0.002137046,18089863900,MoE,>100B
701,149,0.002211866,18089864710,MoE,>100B
495,84,0.001652121,18089889011,MoE,>100B
9,657,0.000752292,18089889432,MoE,>100B
1257,49,0.002109616,18091923115,MoE,>100B
1001,3092,0.002073486,18092893943,MoE,>100B
289,57,0.002129396,18093922381,MoE,>100B
3178,734,0.001336593,18094916232,MoE,>100B
2809,377,0.001651204,18095849177,MoE,>100B
7192,341,0.001266373,18095856344,MoE,>100B
2320,104,0.000838866,18096872167,MoE,>100B
1811,61,0.001603322,18096899728,MoE,>100B
1663,362,0.000706765,18097871803,MoE,>100B
8,605,0.001523131,18097899282,MoE,>100B
449,112,0.001571271,18098866673,MoE,>100B
256,849,0.000835636,18098871122,MoE,>100B
8461,215,0.001478814,18098876816,MoE,>100B
404,105,0.000800497,18099870456,MoE,>100B
8012,390,0.001234954,18099913264,MoE,>100B
9,566,0.001690974,18100851423,MoE,>100B
7975,114,0.001289843,18100916936,MoE,>100B
921,75,0.000938072,18100917809,MoE,>100B
197,16,0.001329754,18102870527,MoE,>100B
1935,758,0.001679621,18102957791,MoE,>100B
518,103,0.001658701,18102981752,MoE,>100B
10,893,0.000887432,18103884744,MoE,>100B
2999,201,0.001248193,18103902710,MoE,>100B
2068,83,0.001385054,18103936225,MoE,>100B
7317,342,0.000759485,18103947480,MoE,>100B
622,72,0.002150547,18104885069,MoE,>100B
3588,117,0.000764205,18104912625,MoE,>100B
6559,178,0.001408584,18104913404,MoE,>100B
564,50,0.002169566,18105859538,MoE,>100B
11850,2031,0.001390024,18106863704,MoE,>100B
5017,217,0.002170925,18106869222,MoE,>100B
6185,101,0.000719896,18106894392,MoE,>100B
3441,248,0.001225983,18106896173,MoE,>100B
585,65,0.00149314,18106904962,MoE,>100B
4212,639,0.000704685,18107886477,MoE,>100B
10,684,0.002040926,18108860706,MoE,>100B
4520,1535,0.001227904,18108862722,MoE,>100B
1235,300,0.001380024,18109857618,MoE,>100B
8351,459,0.000729996,18109862752,MoE,>100B
2019,81,0.000700456,18109864632,MoE,>100B
1892,692,0.001433144,18110889081,MoE,>100B
719,142,0.001559711,18110920175,MoE,>100B
8335,194,0.000791486,18111855409,MoE,>100B
5140,3223,0.001225803,18112918346,MoE,>100B
7943,104,0.002069885,18113935369,MoE,>100B
9193,2941,0.001262013,18114867711,MoE,>100B
13251,203,0.001300994,18115859484,MoE,>100B
4918,81,0.001231003,18115865364,MoE,>100B
948,199,0.001707013,18115956958,MoE,>100B
490,889,0.001278944,18116868062,MoE,>100B
2691,54,0.000777846,18116888210,MoE,>100B
12603,110,0.001264373,18116894649,MoE,>100B
2147,659,0.001584104,18117001017,MoE,>100B
9139,199,0.000708275,18117856522,MoE,>100B
206,2,0.000744314,18117909694,MoE,>100B
8143,466,0.000815607,18118851362,MoE,>100B
1,142,0.002167566,18118878831,MoE,>100B
8225,522,0.002189386,18118928283,MoE,>100B
5488,158,0.000782666,18120859781,MoE,>100B
491,93,0.001604141,18120914133,MoE,>100B
3372,307,0.000690135,18121908601,MoE,>100B
267,57,0.001707122,18121909212,MoE,>100B
2691,43,0.001268094,18121922667,MoE,>100B
4422,384,0.002136014,18121965586,MoE,>100B
3302,176,0.000847176,18122956979,MoE,>100B
3874,118,0.001628913,18123850884,MoE,>100B
3972,179,0.000780895,18123897462,MoE,>100B
5349,288,0.001204074,18123898481,MoE,>100B
681,126,0.001659773,18124870450,MoE,>100B
4381,212,0.001293623,18124881890,MoE,>100B
1967,108,0.001282604,18125865859,MoE,>100B
3636,91,0.001378924,18125890981,MoE,>100B
10134,1396,0.000735185,18126861329,MoE,>100B
4529,223,0.000768735,18126866312,MoE,>100B
713,169,0.001664371,18126900131,MoE,>100B
199,18561,0.001594732,18127881033,MoE,>100B
759,141,0.000682422,18127885964,MoE,>100B
2867,92,0.001240364,18127890129,MoE,>100B
1001,1282,0.001530691,18127903923,MoE,>100B
2433,537,0.001209483,18127906798,MoE,>100B
8954,19,0.002109366,18127923746,MoE,>100B
7566,153,0.000918188,18128848473,MoE,>100B
8337,468,0.001227193,18128865258,MoE,>100B
4317,124,0.000861616,18128883481,MoE,>100B
2617,626,0.000765326,18130905259,MoE,>100B
7055,64,0.000711175,18130909272,MoE,>100B
2213,48,0.001222154,18130910404,MoE,>100B
3757,14,0.002022806,18130918450,MoE,>100B
8342,548,0.001214494,18131876582,MoE,>100B
25238,574,0.001622063,18131885891,MoE,>100B
1128,55,0.001261554,18131923260,MoE,>100B
590,44,0.002145116,18132874985,MoE,>100B
1764,546,0.001236603,18133865526,MoE,>100B
1928,754,0.001675101,18133883751,MoE,>100B
9119,28,0.002168576,18133940426,MoE,>100B
670,119,0.002172516,18134864315,MoE,>100B
8026,188,0.000757736,18134886699,MoE,>100B
13444,186,0.002057306,18134906646,MoE,>100B
7338,309,0.000750767,18135854321,MoE,>100B
4446,557,0.001264654,18135903592,MoE,>100B
3820,232,0.001228884,18136892999,MoE,>100B
2249,142,0.001349414,18136895196,MoE,>100B
2212,1058,0.000661232,18137889376,MoE,>100B
2461,1179,0.000702905,18138854426,MoE,>100B
6776,293,0.000743476,18138860189,MoE,>100B
5372,628,0.000802922,18138882983,MoE,>100B
3190,335,0.000671935,18138924780,MoE,>100B
8771,143,0.001641552,18139866268,MoE,>100B
215,517,0.001681592,18140879799,MoE,>100B
8315,143,0.000747347,18141861701,MoE,>100B
2386,329,0.000779992,18141867187,MoE,>100B
1828,81,0.001299594,18142869812,MoE,>100B
641,62,0.001555521,18142912390,MoE,>100B
2045,496,0.00150564,18143924955,MoE,>100B
1343,67,0.001527931,18143926953,MoE,>100B
958,144,0.001676893,18143930945,MoE,>100B
9102,2871,0.001285964,18144865137,MoE,>100B
569,36,3.036e-05,18144884447,MoE,>100B
8088,421,0.002205016,18145861176,MoE,>100B
3623,131,0.002079934,18145865596,MoE,>100B
696,118,0.001687124,18145874643,MoE,>100B
7143,326,3.772e-05,18146869817,MoE,>100B
1669,135,0.001247833,18146891460,MoE,>100B
1761,0,0.631720328,18146922700,MoE,>100B
2091,940,0.001658211,18147878342,MoE,>100B
101,3,0.001281593,18147882092,MoE,>100B
9263,18,0.002233046,18147897715,MoE,>100B
8760,18,0.000825666,18148879058,MoE,>100B
6634,126,0.001331104,18148886131,MoE,>100B
5382,31,0.001264263,18148888345,MoE,>100B
4075,165,0.001386464,18148912744,MoE,>100B
11977,5209,0.001254444,18148962917,MoE,>100B
2951,437,0.001260563,18149877558,MoE,>100B
8445,139,0.001287034,18149901476,MoE,>100B
8398,419,0.000761167,18150857873,MoE,>100B
617,67,0.001622832,18150858601,MoE,>100B
4344,156,0.001437964,18150859893,MoE,>100B
2060,173,0.000866006,18151868186,MoE,>100B
5977,476,0.000690336,18151880602,MoE,>100B
660,43,0.001624372,18151883319,MoE,>100B
598,79,0.001583371,18151887064,MoE,>100B
103,38,0.001215634,18151967751,MoE,>100B
10386,118,0.000775286,18152866501,MoE,>100B
4021,190,0.002199087,18152883054,MoE,>100B
621,43,0.002123966,18152884037,MoE,>100B
210,43,0.000891768,18153864960,MoE,>100B
7952,199,0.001414874,18153909177,MoE,>100B
649,106,0.001656664,18154860843,MoE,>100B
13,875,0.002178826,18154906566,MoE,>100B
1142,62,0.000758875,18156861706,MoE,>100B
2114,520,0.001236764,18156910958,MoE,>100B
4341,243,0.000738746,18157856278,MoE,>100B
3359,111,0.001245894,18157888093,MoE,>100B
8062,53,0.001223873,18158866812,MoE,>100B
3826,131,0.001271773,18158869562,MoE,>100B
15,569,0.002213126,18158884818,MoE,>100B
9983,719,0.002126846,18158935390,MoE,>100B
3317,7165,0.002140516,18159878357,MoE,>100B
8334,152,0.001244673,18159884525,MoE,>100B
1864,425,0.001304004,18159889320,MoE,>100B
3761,203,0.002127695,18161865780,MoE,>100B
8140,29,2.67e-05,18161995797,MoE,>100B
5480,1246,0.000698276,18162862838,MoE,>100B
4670,245,0.001391004,18162887879,MoE,>100B
973,121,0.002111006,18162911245,MoE,>100B
5600,146,0.000768405,18164881917,MoE,>100B
1267,43,0.001277184,18165863885,MoE,>100B
2901,212,0.000884385,18165878490,MoE,>100B
4005,242,0.001273774,18165926078,MoE,>100B
10384,104,0.002080426,18166942717,MoE,>100B
768,142,0.002216878,18167862540,MoE,>100B
4136,58,0.002121216,18167889668,MoE,>100B
7051,736,0.002136886,18167911770,MoE,>100B
151,1103,0.001218014,18168857364,MoE,>100B
4420,99,0.001222794,18169859572,MoE,>100B
213,7,0.001615952,18169927824,MoE,>100B
12541,793,0.001547762,18170863331,MoE,>100B
495,84,0.001590872,18170866940,MoE,>100B
4752,113,0.001195773,18170868648,MoE,>100B
2483,209,0.002153136,18170899629,MoE,>100B
3826,115,0.001397644,18170952430,MoE,>100B
3673,570,0.001215263,18171864740,MoE,>100B
2781,92,0.001299663,18171869896,MoE,>100B
13068,146,0.001297524,18172862331,MoE,>100B
8219,289,0.001360404,18172863355,MoE,>100B
10,137,0.001558841,18172866397,MoE,>100B
2607,316,0.002117956,18172886998,MoE,>100B
3495,342,0.001342484,18174864330,MoE,>100B
2275,299,0.001243483,18174890444,MoE,>100B
2064,789,0.002122285,18175918144,MoE,>100B
3174,162,0.000716655,18176856970,MoE,>100B
3153,3094,0.001410704,18176869565,MoE,>100B
4265,53,0.001288063,18176958478,MoE,>100B
1810,70,0.002180046,18176978157,MoE,>100B
1962,197,0.001344624,18177860856,MoE,>100B
13,886,0.002442977,18177877454,MoE,>100B
1822,118,0.001328783,18177883214,MoE,>100B
2044,146,0.002118856,18177897313,MoE,>100B
342,52,0.001286324,18177900472,MoE,>100B
2254,232,0.000779027,18178853820,MoE,>100B
9631,157,0.001262984,18178934935,MoE,>100B
8870,215,0.001330474,18178947610,MoE,>100B
5051,147,0.001201143,18179857446,MoE,>100B
3361,88,0.001356374,18179878175,MoE,>100B
3902,274,0.001370024,18179903871,MoE,>100B
4218,2,0.001544622,18179906635,MoE,>100B
2882,263,0.000778107,18180869846,MoE,>100B
2116,1111,0.001666812,18180915282,MoE,>100B
8181,265,0.001272693,18182868254,MoE,>100B
8647,109,0.001243553,18182891539,MoE,>100B
573,12,0.001209693,18182892876,MoE,>100B
4009,43,0.002124235,18182895257,MoE,>100B
8145,507,0.002215716,18182896427,MoE,>100B
7001,2266,0.000697635,18183876659,MoE,>100B
3412,113,0.001281143,18185003939,MoE,>100B
9,720,0.005273897,18185874159,MoE,>100B
1142,48,0.000757195,18185944833,MoE,>100B
4663,1376,0.000740056,18186923331,MoE,>100B
221,7,0.000773202,18187894056,MoE,>100B
8178,541,0.001223413,18187911870,MoE,>100B
1007,156,0.001589801,18187966837,MoE,>100B
2763,153,0.001252114,18188860387,MoE,>100B
249,62,0.001211014,18188868334,MoE,>100B
501,94,0.002119446,18188883770,MoE,>100B
1212,257,0.001558552,18188888622,MoE,>100B
2068,516,0.000736575,18188974589,MoE,>100B
2328,128,0.002130075,18189899305,MoE,>100B
2172,501,0.001264364,18190916137,MoE,>100B
10,673,0.001577251,18193859552,MoE,>100B
13167,10592,0.000629451,18193883917,MoE,>100B
14189,174,0.000742946,18193910627,MoE,>100B
10,540,0.002155616,18195903768,MoE,>100B
1629,1652,0.001341334,18196871851,MoE,>100B
755,106,0.001564661,18196924088,MoE,>100B
4344,506,0.001266424,18196928863,MoE,>100B
13301,2057,0.000813179,18197855741,MoE,>100B
5372,857,0.002384427,18197883137,MoE,>100B
2805,3047,0.001265834,18197905923,MoE,>100B
5317,322,0.001268823,18198864771,MoE,>100B
6951,289,0.000726845,18198871733,MoE,>100B
13,788,0.001624972,18198889998,MoE,>100B
2423,104,0.002217016,18198914391,MoE,>100B
3577,170,0.000746446,18199889969,MoE,>100B
3814,382,0.000762355,18199892872,MoE,>100B
12231,1333,0.001275254,18199908078,MoE,>100B
2800,67,0.001224993,18199914626,MoE,>100B
8480,238,0.001220474,18200887656,MoE,>100B
4645,161,0.001339053,18200947267,MoE,>100B
4154,54,0.002180305,18201907052,MoE,>100B
827,96,0.001222783,18202862039,MoE,>100B
2997,72,0.000777246,18202875938,MoE,>100B
7215,343,0.000719994,18204929433,MoE,>100B
10464,135,0.001279434,18205893214,MoE,>100B
7614,164,0.002048586,18205914415,MoE,>100B
13,787,0.001671682,18206883600,MoE,>100B
21698,1723,0.001292153,18206910972,MoE,>100B
495,84,0.001689072,18206973450,MoE,>100B
9,614,0.001611932,18208872873,MoE,>100B
406,360,0.000809326,18208893148,MoE,>100B
27789,194,0.001387964,18208906551,MoE,>100B
5470,755,0.001559861,18210882151,MoE,>100B
7720,548,0.002161925,18210906454,MoE,>100B
512,106,0.001641442,18211872445,MoE,>100B
2135,764,0.002131726,18211879489,MoE,>100B
3081,14,0.001752012,18211905793,MoE,>100B
604,63,0.001598351,18211907374,MoE,>100B
1013,201,0.002199496,18212890086,MoE,>100B
489,84,0.001705642,18212953545,MoE,>100B
845,199,0.000921433,18213862789,MoE,>100B
499,93,0.000862173,18213865760,MoE,>100B
4112,57,0.002125926,18213927772,MoE,>100B
8478,492,0.001243754,18213942564,MoE,>100B
9,116,0.001517931,18214880413,MoE,>100B
4432,496,0.001393644,18214913441,MoE,>100B
2195,45,0.001216714,18214917973,MoE,>100B
4980,6,0.001692614,18215865912,MoE,>100B
417,47,0.000759692,18215919896,MoE,>100B
8920,17,0.001172123,18215960458,MoE,>100B
417,48,0.000617372,18216863331,MoE,>100B
3631,114,0.001251994,18216919506,MoE,>100B
2022,1031,0.001178433,18216925710,MoE,>100B
12630,327,0.000776467,18217878056,MoE,>100B
4330,515,0.001216803,18217885592,MoE,>100B
11813,138,0.000658465,18217893303,MoE,>100B
8411,345,0.002241446,18218859012,MoE,>100B
28993,0,0.001692042,18218864638,MoE,>100B
413,53,0.002191886,18218945374,MoE,>100B
8816,473,0.001713292,18219908891,MoE,>100B
4206,166,0.001316483,18220865179,MoE,>100B
842,1942,0.001612142,18220875827,MoE,>100B
586,72,0.001709403,18220894023,MoE,>100B
2722,53,0.002148165,18220905079,MoE,>100B
4523,171,0.002200306,18220914148,MoE,>100B
4901,1110,0.001237124,18221888951,MoE,>100B
2840,530,0.000710165,18222862841,MoE,>100B
2267,532,0.001214414,18222890823,MoE,>100B
343,1250,0.001247553,18222907234,MoE,>100B
3411,56,0.001687893,18223916202,MoE,>100B
3058,517,2.423e-05,18224860961,MoE,>100B
586,54,0.001636963,18224867564,MoE,>100B
3732,170,0.001211974,18225863139,MoE,>100B
3141,301,0.001645824,18225871324,MoE,>100B
3171,482,0.002199266,18225909903,MoE,>100B
506,93,0.001580942,18226860903,MoE,>100B
8740,12,0.001213903,18226867599,MoE,>100B
8234,180,0.001360334,18226891872,MoE,>100B
416,44,0.000732002,18226892873,MoE,>100B
611,67,0.002115436,18226908988,MoE,>100B
4840,10439,0.002102006,18226910131,MoE,>100B
3026,53,0.001545403,18227863495,MoE,>100B
4368,508,0.001295874,18227864869,MoE,>100B
8948,290,0.001286654,18227886560,MoE,>100B
224,7,0.000839916,18228856362,MoE,>100B
14,43,0.001661873,18228860591,MoE,>100B
671,120,0.002141586,18228864784,MoE,>100B
8360,325,0.002164565,18228903224,MoE,>100B
8,731,0.001575083,18228908599,MoE,>100B
8421,439,0.001534751,18229872331,MoE,>100B
4858,6,0.001703554,18229877404,MoE,>100B
4221,2,0.000663332,18229955406,MoE,>100B
4302,175,0.001197153,18229958260,MoE,>100B
512,39,0.002188466,18229999312,MoE,>100B
7568,427,0.000944538,18230966200,MoE,>100B
567,58,0.001526421,18230979658,MoE,>100B
8806,20,0.000696695,18231864907,MoE,>100B
5052,83,0.000802947,18231870772,MoE,>100B
1001,176,0.001604282,18232863587,MoE,>100B
790,66,0.002298377,18232901531,MoE,>100B
992,200,0.001516021,18233878229,MoE,>100B
4357,124,0.000685245,18233913689,MoE,>100B
5375,299,0.000760916,18235865706,MoE,>100B
940,217,0.000857662,18235920099,MoE,>100B
6369,149,0.000737987,18237860321,MoE,>100B
102,29,0.002442457,18237866410,MoE,>100B
1389,24,0.001695054,18238879378,MoE,>100B
4930,399,0.001257124,18238887435,MoE,>100B
2019,94,0.000739185,18238901123,MoE,>100B
793,368,0.001209459,18238902507,MoE,>100B
495,78,0.002082756,18239877056,MoE,>100B
638,79,0.002256126,18239896631,MoE,>100B
14844,261,0.000759676,18241870721,MoE,>100B
4523,151,0.000708705,18241878341,MoE,>100B
1355,89,0.001245743,18241918015,MoE,>100B
7238,1928,0.001257443,18241921707,MoE,>100B
8237,533,0.000783566,18242849549,MoE,>100B
3398,51,0.001261283,18242862923,MoE,>100B
16,666,0.002067846,18242864731,MoE,>100B
4578,6,0.000686122,18242912110,MoE,>100B
3319,2,0.001556801,18242916733,MoE,>100B
2200,85,0.00148097,18243879373,MoE,>100B
13,942,0.002133736,18243882531,MoE,>100B
3286,119,0.002767737,18243888436,MoE,>100B
759,78,0.001554551,18243931880,MoE,>100B
22840,2004,0.000919387,18243932693,MoE,>100B
5971,269,0.002239507,18244892169,MoE,>100B
2523,1937,0.001252644,18244919685,MoE,>100B
36565,603,0.001379144,18245982426,MoE,>100B
8,684,0.001562141,18246864825,MoE,>100B
8815,26,0.001237893,18246911548,MoE,>100B
8719,209,0.000686636,18246932871,MoE,>100B
981,87,0.000824422,18247881462,MoE,>100B
1588,292,0.000875632,18247885599,MoE,>100B
8118,430,0.001270303,18248891707,MoE,>100B
6226,246,0.000713794,18248900470,MoE,>100B
9427,197,0.000747537,18249866405,MoE,>100B
3761,326,0.002206696,18249925749,MoE,>100B
105,36,0.002138716,18250872688,MoE,>100B
2136,2171,0.001210813,18250894541,MoE,>100B
416,46,0.002053056,18250919310,MoE,>100B
3125,260,0.002161716,18251916097,MoE,>100B
8792,20,0.000801106,18252872779,MoE,>100B
10,841,0.002096706,18252934934,MoE,>100B
7726,1634,0.000723134,18253899236,MoE,>100B
1938,70,0.001611442,18253903128,MoE,>100B
2646,85,0.002144046,18254877200,MoE,>100B
19,1,0.001559532,18254880577,MoE,>100B
453,0,0.369703654,18254917366,MoE,>100B
14,636,0.001631972,18255859375,MoE,>100B
33,563,0.001238414,18255865288,MoE,>100B
2013,70,0.001223713,18255924788,MoE,>100B
4078,56,0.001221823,18256868677,MoE,>100B
12725,165,0.000926307,18256874407,MoE,>100B
2660,5770,0.002187306,18256875704,MoE,>100B
4259,20,3.322e-05,18257900576,MoE,>100B
691,125,0.002298697,18257909328,MoE,>100B
418,49,0.000725352,18258879401,MoE,>100B
4493,216,0.001230283,18259863382,MoE,>100B
13341,273,0.000824096,18259873520,MoE,>100B
4400,191,0.000757866,18259876396,MoE,>100B
880,130,0.001515002,18260865791,MoE,>100B
8817,344,0.002138666,18260916807,MoE,>100B
1834,59,0.000742855,18261855099,MoE,>100B
14446,692,0.002170047,18261858935,MoE,>100B
8080,483,0.001359944,18261906093,MoE,>100B
458,119,0.001505791,18262863109,MoE,>100B
3033,194,0.001242874,18262890183,MoE,>100B
1619,104,0.001268504,18263862792,MoE,>100B
617,354,0.002030106,18263865474,MoE,>100B
2705,2075,0.001277463,18263904878,MoE,>100B
708,134,0.001632512,18264856024,MoE,>100B
1874,68,0.001588773,18264859137,MoE,>100B
5382,984,0.001663162,18264865386,MoE,>100B
4208,326,0.002144034,18265873436,MoE,>100B
48,14,0.002215016,18265903865,MoE,>100B
3761,292,0.000689784,18265905841,MoE,>100B
957,294,0.002149826,18266862442,MoE,>100B
2680,283,0.000697225,18266996647,MoE,>100B
567,58,0.001611422,18268857318,MoE,>100B
8445,326,0.000776166,18268860164,MoE,>100B
11,879,0.001998426,18268885336,MoE,>100B
8231,98,2.355e-05,18268902884,MoE,>100B
15246,1744,0.001350364,18268905323,MoE,>100B
5088,93,0.001755615,18269867604,MoE,>100B
3536,113,0.001283004,18270873036,MoE,>100B
1868,201,0.001289324,18270890374,MoE,>100B
1001,1533,0.002109546,18270915732,MoE,>100B
13,1070,0.001654173,18271856398,MoE,>100B
9,577,0.000817666,18271867209,MoE,>100B
5978,0,0.970389936,18271935792,MoE,>100B
9734,681,0.002064356,18272887259,MoE,>100B
887,127,0.002082796,18272914392,MoE,>100B
673,107,0.001635733,18273853785,MoE,>100B
1858,85,0.002189457,18273912631,MoE,>100B
3,13,0.002134526,18273933703,MoE,>100B
7487,328,0.001168268,18275862820,MoE,>100B
676,126,0.001721793,18275886779,MoE,>100B
2454,661,0.001768312,18275911551,MoE,>100B
2659,116,0.000747407,18276858220,MoE,>100B
2555,526,0.002147845,18276868738,MoE,>100B
9427,334,0.001288004,18276886385,MoE,>100B
488,78,0.001662664,18276967278,MoE,>100B
8878,425,0.001518154,18277859555,MoE,>100B
658,112,0.001628151,18277872518,MoE,>100B
1742,206,0.000738286,18277876788,MoE,>100B
2494,271,0.001240903,18277912554,MoE,>100B
121,49,0.002160505,18278900853,MoE,>100B
3522,406,0.001206894,18278928253,MoE,>100B
4259,518,0.001246274,18279863827,MoE,>100B
4996,0,0.000753952,18280888616,MoE,>100B
4364,414,0.000692885,18281865455,MoE,>100B
825,113,0.001540591,18283884260,MoE,>100B
1253,324,0.000839106,18283902504,MoE,>100B
6102,427,0.001621001,18283903896,MoE,>100B
3604,207,0.001227763,18283909658,MoE,>100B
3018,538,0.000741956,18284873121,MoE,>100B
8818,17,0.000702225,18284884309,MoE,>100B
3199,90,0.002153416,18284889025,MoE,>100B
3270,3092,0.001270054,18285885675,MoE,>100B
9595,151,0.002087115,18286891091,MoE,>100B
4814,113,0.001339084,18287880458,MoE,>100B
4360,93,0.001236104,18287901846,MoE,>100B
2980,14,0.001644964,18287942859,MoE,>100B
13,917,0.000692692,18289861377,MoE,>100B
5130,5,0.001534582,18289871837,MoE,>100B
5102,105,0.000793236,18290867908,MoE,>100B
2429,151,0.001235114,18290871466,MoE,>100B
189,115,0.001349364,18290904458,MoE,>100B
4966,6,0.002114696,18290954892,MoE,>100B
