input_length,output_length,latency,timestamp,architecture,scale
1025,61,0.001229363,26927836585,Dense,30-100B
11271,141,0.001677751,26927885875,Dense,30-100B
1,2,0.001622922,26930825888,Dense,30-100B
894,42,0.001404984,26942840843,Dense,30-100B
197,610,0.000825637,26949874943,Dense,30-100B
1938,840,0.000709836,26951778898,Dense,30-100B
218,1179,0.002158465,26951830824,Dense,30-100B
12051,124,0.001596982,26951865266,Dense,30-100B
2536,197,0.001605482,26952911825,Dense,30-100B
1999,584,0.002082285,26953894085,Dense,30-100B
1043,23,0.001318214,26956791859,Dense,30-100B
286,553,0.001355573,26957892132,Dense,30-100B
335,1329,0.000732196,26958801328,Dense,30-100B
724,127,0.001337973,26958824223,Dense,30-100B
3139,782,0.002148455,26961874116,Dense,30-100B
768,72,0.002194916,26963800262,Dense,30-100B
227,81,0.001321304,26963829056,Dense,30-100B
224,106,0.001711173,26965839913,Dense,30-100B
585,10,0.001346064,26969846640,Dense,30-100B
88,511,0.001350774,26973915530,Dense,30-100B
1132,148,0.001839924,26974789721,Dense,30-100B
81870,44,0.001520821,26979822489,Dense,30-100B
2142,612,0.001299334,26980880456,Dense,30-100B
1497,0,0.001278824,26981839299,Dense,30-100B
666,47,0.002216227,26982854470,Dense,30-100B
1702,160,0.001311753,26984904367,Dense,30-100B
1032,99,0.001258063,26988803458,Dense,30-100B
6475,78,0.000821396,26988829015,Dense,30-100B
463,27,0.000676745,26989912586,Dense,30-100B
2221,486,0.000673812,26996789677,Dense,30-100B
1695,1258,0.001254143,27000811834,Dense,30-100B
10754,146,0.001834333,27000838738,Dense,30-100B
291,27,0.001334014,27001792409,Dense,30-100B
2923,100,0.001296333,27002851088,Dense,30-100B
2193,696,0.001203093,27003855041,Dense,30-100B
2485,6,0.000730115,27006779209,Dense,30-100B
1077,112,0.001562501,27007838454,Dense,30-100B
7715,434,0.001661853,27008777682,Dense,30-100B
1340,32,0.000842277,27008850848,Dense,30-100B
10754,125,0.001592382,27012967109,Dense,30-100B
1657,3,0.000783406,27012973414,Dense,30-100B
153,1,0.001187543,27014793311,Dense,30-100B
2225,755,0.001717653,27015798654,Dense,30-100B
71,1,0.001308393,27018820527,Dense,30-100B
103,1,0.000826057,27026781606,Dense,30-100B
2785,63,0.001207333,27026861890,Dense,30-100B
1702,263,0.002078166,27027899422,Dense,30-100B
3306,113,0.001491871,27028784336,Dense,30-100B
2240,550,0.001587252,27031774182,Dense,30-100B
2054,8,0.004491531,27031849616,Dense,30-100B
160,819,0.002221866,27033834995,Dense,30-100B
283,68,0.001724383,27039787577,Dense,30-100B
1314,157,0.000717505,27039854542,Dense,30-100B
614,68,0.002142895,27048790449,Dense,30-100B
10754,173,0.000872572,27049789040,Dense,30-100B
458,9,0.000734036,27050794373,Dense,30-100B
614,28,0.001213733,27052826431,Dense,30-100B
284,18,0.001306654,27053788602,Dense,30-100B
11094,130,0.002189006,27060814103,Dense,30-100B
2277,530,0.001646372,27063777051,Dense,30-100B
2155,38,0.000738166,27065793603,Dense,30-100B
2609,61,0.001299253,27066827953,Dense,30-100B
2528,660,0.001394343,27068823809,Dense,30-100B
265,901,0.001280054,27070876005,Dense,30-100B
2723,629,0.001438874,27071831720,Dense,30-100B
1459,55,0.000739194,27073827420,Dense,30-100B
2932,346,0.00150222,27075796922,Dense,30-100B
3530,38,0.000764865,27077863488,Dense,30-100B
3732,526,0.000732605,27084788443,Dense,30-100B
955,508,0.001221243,27085856552,Dense,30-100B
2062,286,0.001595081,27087832343,Dense,30-100B
12359,306,0.001270473,27087838769,Dense,30-100B
945,0,0.001274403,27088843763,Dense,30-100B
228,6,0.000672336,27092777527,Dense,30-100B
4942,143,0.001341214,27093783269,Dense,30-100B
222,3,0.001278673,27093806910,Dense,30-100B
2609,57,0.001292704,27093812762,Dense,30-100B
11094,133,0.000813502,27097836845,Dense,30-100B
1417,650,0.002081735,27100008499,Dense,30-100B
391,28,0.002188335,27101830230,Dense,30-100B
535,0,0.002169776,27106845513,Dense,30-100B
707,63,0.000742995,27109780425,Dense,30-100B
1957,22,0.003113625,27109782541,Dense,30-100B
2647,206,0.000814922,27109791384,Dense,30-100B
10754,194,0.000641751,27109797463,Dense,30-100B
713,70,0.001252153,27109798897,Dense,30-100B
2296,499,0.001647073,27111807314,Dense,30-100B
919,0,0.001343683,27112796835,Dense,30-100B
6375,119,0.000749216,27112806322,Dense,30-100B
124,28,0.000708562,27115795760,Dense,30-100B
936,23,0.001236913,27115845558,Dense,30-100B
254,657,0.001515274,27116814239,Dense,30-100B
3081,833,0.002169576,27117801755,Dense,30-100B
1415,72,0.001294293,27118924437,Dense,30-100B
1857,618,0.002104755,27126806431,Dense,30-100B
1387,34,0.000724686,27127779591,Dense,30-100B
418,38,0.001311643,27129813179,Dense,30-100B
1382,17,0.001232623,27130818020,Dense,30-100B
721,67,0.002164566,27130848852,Dense,30-100B
1918,194,0.002108805,27131782476,Dense,30-100B
334,12,0.000690086,27131867563,Dense,30-100B
3199,636,0.001224663,27134789306,Dense,30-100B
6179,794,0.001037978,27135788658,Dense,30-100B
431,23,0.001257173,27136814668,Dense,30-100B
384,53,0.001317513,27136834390,Dense,30-100B
878,12,0.000674495,27138787661,Dense,30-100B
236,5,0.002140745,27140795283,Dense,30-100B
2234,356,0.002154776,27141858960,Dense,30-100B
1358,63,0.001250624,27142811153,Dense,30-100B
1628,153,0.001289594,27144813615,Dense,30-100B
1679,379,0.002406727,27145824586,Dense,30-100B
11271,232,0.001593962,27146776061,Dense,30-100B
4680,234,0.001276054,27147790698,Dense,30-100B
1898,351,0.002724608,27149822360,Dense,30-100B
903,656,0.001245973,27149892936,Dense,30-100B
742,51,0.001340913,27155783917,Dense,30-100B
12060,134,0.000719871,27156783628,Dense,30-100B
346,1090,0.001266723,27156839973,Dense,30-100B
151,81,0.001660673,27161916843,Dense,30-100B
328,447,0.001258523,27164792808,Dense,30-100B
1795,102,0.001768635,27164803091,Dense,30-100B
791,25,0.001199083,27166815824,Dense,30-100B
1099,0,0.002222265,27166825617,Dense,30-100B
229,5,0.00272083,27168853017,Dense,30-100B
11094,194,0.001582322,27169791045,Dense,30-100B
2019,175,0.001706282,27169914614,Dense,30-100B
4050,218,0.000993083,27172793363,Dense,30-100B
224,3,0.001273004,27172879662,Dense,30-100B
2429,429,0.002206826,27173813443,Dense,30-100B
362,37,0.000705814,27173911844,Dense,30-100B
256,584,0.002113186,27174795172,Dense,30-100B
2705,3,0.001235753,27175784488,Dense,30-100B
2379,222,0.00155101,27175798551,Dense,30-100B
12060,144,0.001634862,27180847220,Dense,30-100B
465,29,0.000714025,27180896261,Dense,30-100B
2318,119,0.001612332,27181816948,Dense,30-100B
13898,250,0.001179843,27181849050,Dense,30-100B
2931,178,0.002213785,27184849325,Dense,30-100B
6429,752,0.000711036,27185852796,Dense,30-100B
11271,117,0.002160716,27191782787,Dense,30-100B
1096,150,0.000763982,27191841573,Dense,30-100B
1530,28,0.001244983,27192782709,Dense,30-100B
450,21,0.000734196,27193787052,Dense,30-100B
656,47,0.002100796,27193817780,Dense,30-100B
1813,244,0.002181626,27194781006,Dense,30-100B
4854,728,0.001209483,27197787424,Dense,30-100B
264,11,0.000824146,27197825212,Dense,30-100B
1545,117,0.002158216,27198842360,Dense,30-100B
2238,383,0.001589001,27199864787,Dense,30-100B
3753,352,0.001249203,27200830518,Dense,30-100B
2931,158,0.000709795,27200833777,Dense,30-100B
886,57,0.000770147,27203793874,Dense,30-100B
653,68,0.000857462,27205822668,Dense,30-100B
1057,200,0.001283313,27209835066,Dense,30-100B
2239,305,0.001632261,27210811441,Dense,30-100B
2678,318,0.002342456,27210840002,Dense,30-100B
755,6,0.000692655,27211827557,Dense,30-100B
1240,85,0.001235723,27211838489,Dense,30-100B
1286,177,0.001889625,27212819774,Dense,30-100B
718,43,0.000758634,27213826664,Dense,30-100B
3064,0,0.001383204,27213888589,Dense,30-100B
12060,115,0.000793722,27215836219,Dense,30-100B
305,5,0.001222483,27216791538,Dense,30-100B
10754,119,0.002168976,27216839151,Dense,30-100B
2740,315,0.001651831,27217884435,Dense,30-100B
117,55,0.002069956,27221790106,Dense,30-100B
1091,52,0.000783615,27221814178,Dense,30-100B
735,35,0.001251933,27221917723,Dense,30-100B
418,1,0.001287744,27222822900,Dense,30-100B
2186,26,0.004767524,27225857683,Dense,30-100B
1685,129,0.001659163,27226891257,Dense,30-100B
11094,156,0.001806923,27228817040,Dense,30-100B
1787,324,0.001619594,27229795655,Dense,30-100B
658,7,0.000751515,27234791812,Dense,30-100B
6619,904,0.002201406,27234792250,Dense,30-100B
130,641,0.001302183,27237879413,Dense,30-100B
622,1742,0.002215676,27240860134,Dense,30-100B
224,3,0.002169604,27241894167,Dense,30-100B
703,89,0.000768986,27242784519,Dense,30-100B
3069,126,0.001040898,27242809917,Dense,30-100B
1480,1158,0.002099255,27243810414,Dense,30-100B
2216,276,0.002448127,27245846955,Dense,30-100B
61,1,0.001243063,27248826846,Dense,30-100B
2322,418,0.001289124,27249817250,Dense,30-100B
1086,501,0.000788836,27249838497,Dense,30-100B
386,37,0.002287157,27249908121,Dense,30-100B
75,1,0.000852246,27250784201,Dense,30-100B
756,37,0.001284303,27250891712,Dense,30-100B
12060,183,0.001523971,27252841230,Dense,30-100B
1752,172,0.001390274,27253783459,Dense,30-100B
746,48,0.001287654,27255808654,Dense,30-100B
2407,175,0.001562782,27257785573,Dense,30-100B
1733,250,0.001756993,27258831645,Dense,30-100B
599,134,0.001549741,27259821474,Dense,30-100B
1091,119,0.001669811,27262816487,Dense,30-100B
739,49,0.001292953,27264814919,Dense,30-100B
1848,209,0.001670173,27269803733,Dense,30-100B
1178,551,0.001699372,27269830951,Dense,30-100B
4318,166,0.001698692,27273890391,Dense,30-100B
1350,88,0.001281454,27274785919,Dense,30-100B
3758,390,0.001278993,27274791122,Dense,30-100B
3843,712,0.000692905,27276918431,Dense,30-100B
3843,712,0.000692905,27277791484,Dense,30-100B
2965,286,0.000833635,27277841222,Dense,30-100B
632,44,0.002206075,27277872912,Dense,30-100B
849,36,0.001250703,27279809163,Dense,30-100B
1406,12,0.001275044,27279856328,Dense,30-100B
1406,26,0.002116205,27283841967,Dense,30-100B
3069,158,0.000733264,27284918950,Dense,30-100B
1406,17,0.000681766,27285777129,Dense,30-100B
55,163,0.000743345,27289795264,Dense,30-100B
1042,8,0.002116525,27289820011,Dense,30-100B
4501,447,0.001651702,27290833023,Dense,30-100B
251,16,0.001209953,27292797871,Dense,30-100B
2262,260,0.001559203,27292893055,Dense,30-100B
3267,113,0.002075256,27293868049,Dense,30-100B
871,229,0.002070055,27294785185,Dense,30-100B
3068,39,0.000778885,27297796309,Dense,30-100B
2607,395,0.001690423,27298791594,Dense,30-100B
12060,148,0.001871533,27299857375,Dense,30-100B
224,3,0.000679675,27301848493,Dense,30-100B
2281,275,0.001234943,27302807109,Dense,30-100B
1023,172,0.002097925,27303848353,Dense,30-100B
2319,667,0.001188343,27308790478,Dense,30-100B
10754,131,0.001628913,27312780786,Dense,30-100B
2688,283,0.000717672,27312814739,Dense,30-100B
220,4,0.001256243,27312847342,Dense,30-100B
2995,2,0.000753125,27313841716,Dense,30-100B
862,13,0.000853817,27317790417,Dense,30-100B
2296,509,0.002135895,27317879784,Dense,30-100B
476,912,0.001339954,27319821562,Dense,30-100B
429,43,0.002098266,27321797455,Dense,30-100B
2544,232,0.001768992,27324910986,Dense,30-100B
4929,4,0.002390176,27324919069,Dense,30-100B
1080,194,0.000790033,27327811223,Dense,30-100B
226,5,0.000682946,27334781799,Dense,30-100B
734,35,0.001306424,27335846528,Dense,30-100B
4030,90,0.001259593,27336790095,Dense,30-100B
12060,160,0.001532161,27337819601,Dense,30-100B
6115,837,0.001273983,27337841579,Dense,30-100B
336,692,0.001465034,27339805962,Dense,30-100B
3610,383,0.000954913,27339808170,Dense,30-100B
1811,96,0.002058116,27340816286,Dense,30-100B
3569,1107,0.002198085,27340863468,Dense,30-100B
2316,859,0.000797942,27343851405,Dense,30-100B
3632,1316,0.000683684,27345807655,Dense,30-100B
2265,394,0.002126706,27345819686,Dense,30-100B
3021,350,0.004611157,27348935166,Dense,30-100B
10754,207,0.001692434,27349787545,Dense,30-100B
250,489,0.001290053,27350886325,Dense,30-100B
421,46,0.001657733,27350899386,Dense,30-100B
664,84,0.000577281,27356809747,Dense,30-100B
165,97,0.001593002,27358786322,Dense,30-100B
1802,194,0.002253146,27358788522,Dense,30-100B
11271,108,0.002096426,27359847527,Dense,30-100B
11094,113,0.002177405,27359851523,Dense,30-100B
752,21,0.001292774,27361788245,Dense,30-100B
2776,226,0.001609181,27361813853,Dense,30-100B
1484,54,0.001365224,27363842498,Dense,30-100B
1376,3,0.001202443,27363842885,Dense,30-100B
3827,13,0.001330073,27365899525,Dense,30-100B
722,38,0.000693815,27366864849,Dense,30-100B
2959,128,0.001666622,27366868446,Dense,30-100B
1003,155,0.001564502,27367789963,Dense,30-100B
592,64,0.000676544,27367862104,Dense,30-100B
4287,37,0.002032255,27368816605,Dense,30-100B
2777,14,0.001275514,27370877384,Dense,30-100B
772,61,0.001678314,27373789672,Dense,30-100B
271,1030,0.002125765,27374795726,Dense,30-100B
5285,711,0.001248333,27374801661,Dense,30-100B
1733,460,0.001642862,27375903111,Dense,30-100B
2526,65,0.001290744,27376814509,Dense,30-100B
1339,17,0.000764525,27377779339,Dense,30-100B
875,63,0.001240754,27377785274,Dense,30-100B
2199,375,0.002067915,27378811220,Dense,30-100B
3110,618,0.000717825,27378964539,Dense,30-100B
116,1,0.002197456,27379807900,Dense,30-100B
1917,156,0.001714152,27380841090,Dense,30-100B
2882,23,0.001319093,27380877119,Dense,30-100B
2272,714,0.002178515,27381813530,Dense,30-100B
772,65,0.001641793,27381897568,Dense,30-100B
251,508,0.001305064,27385821058,Dense,30-100B
148,100,0.001263804,27385850726,Dense,30-100B
424,48,0.001738513,27390839698,Dense,30-100B
1396,65,0.002061675,27395785118,Dense,30-100B
150,892,0.001674332,27396792552,Dense,30-100B
306,562,0.000718825,27397823227,Dense,30-100B
1197,0,0.001198853,27397844155,Dense,30-100B
11094,256,0.000689732,27398843077,Dense,30-100B
228,4,0.002134235,27402798016,Dense,30-100B
835,55,0.001298154,27403828900,Dense,30-100B
4285,240,0.000730775,27404891734,Dense,30-100B
455,8,0.002152874,27404907219,Dense,30-100B
1198,178,0.000717735,27405788412,Dense,30-100B
11094,126,0.001733114,27407781180,Dense,30-100B
12051,102,0.005794711,27407795773,Dense,30-100B
1647,201,0.002138376,27408901428,Dense,30-100B
1258,145,0.000717454,27410788134,Dense,30-100B
2434,774,0.002470678,27410830234,Dense,30-100B
154,933,0.001578891,27411839350,Dense,30-100B
700,89,0.001646462,27411843588,Dense,30-100B
4435,145,0.002095326,27415784955,Dense,30-100B
658,7,0.001225733,27420886023,Dense,30-100B
462,2422,0.000742925,27421781098,Dense,30-100B
2211,422,0.005879042,27429788783,Dense,30-100B
489,69,0.000940937,27430800502,Dense,30-100B
1080,228,0.000681862,27431795743,Dense,30-100B
1203,56,0.000740297,27431798325,Dense,30-100B
2035,248,0.002034355,27436790972,Dense,30-100B
441,28,0.001259313,27436793799,Dense,30-100B
880,0,0.002130286,27439837328,Dense,30-100B
800,70,0.001260673,27439848447,Dense,30-100B
253,635,0.000747096,27440780668,Dense,30-100B
1916,329,0.001700753,27440819350,Dense,30-100B
794,594,0.001222734,27441790697,Dense,30-100B
1476,627,0.002067805,27441869950,Dense,30-100B
1317,580,0.000791576,27442796437,Dense,30-100B
3116,27,0.001611613,27443920940,Dense,30-100B
2233,361,0.001579822,27446791686,Dense,30-100B
577,28,0.001713735,27447899552,Dense,30-100B
224,3,0.001222103,27449826279,Dense,30-100B
451,22,0.000869477,27449897059,Dense,30-100B
216,723,0.000723586,27450786177,Dense,30-100B
3019,23,0.001244993,27452848068,Dense,30-100B
4843,701,0.008236729,27456796340,Dense,30-100B
6701,463,0.002251916,27456866659,Dense,30-100B
2457,318,0.001550461,27456891142,Dense,30-100B
280,97,0.001668292,27459797143,Dense,30-100B
4169,72,0.002119555,27459901388,Dense,30-100B
555,14,0.001288234,27462793598,Dense,30-100B
4047,462,0.000796582,27463791469,Dense,30-100B
1944,270,0.001595382,27463792783,Dense,30-100B
415,20,0.000756326,27467798235,Dense,30-100B
12060,139,0.001691272,27467807974,Dense,30-100B
30,792,0.002114384,27469797883,Dense,30-100B
1162,246,0.001689334,27472803344,Dense,30-100B
1206,250,0.001627443,27472805755,Dense,30-100B
1661,48,0.001314103,27472883413,Dense,30-100B
148,689,0.000751684,27479823350,Dense,30-100B
2705,31,0.00134825,27479827949,Dense,30-100B
1155,44,0.001344513,27480809496,Dense,30-100B
1491,148,0.001649113,27482792748,Dense,30-100B
11271,242,0.001635332,27482810720,Dense,30-100B
4121,602,0.001203724,27482825954,Dense,30-100B
2893,621,0.002107645,27492833881,Dense,30-100B
531,0,0.000786367,27494785571,Dense,30-100B
2023,712,0.002159696,27494814705,Dense,30-100B
44,475,0.001242814,27496825477,Dense,30-100B
44,826,0.001159954,27501877133,Dense,30-100B
2184,770,0.001217013,27502823628,Dense,30-100B
2012,171,0.001626922,27503799387,Dense,30-100B
611,777,0.001664833,27503800607,Dense,30-100B
162,1537,0.002194115,27503810678,Dense,30-100B
12051,137,0.001741294,27503878455,Dense,30-100B
863,86,0.002243686,27507821442,Dense,30-100B
3752,425,0.001367884,27507896283,Dense,30-100B
1117,48,0.001231923,27514824762,Dense,30-100B
3257,376,0.001777524,27515914606,Dense,30-100B
2597,238,0.000646792,27518837282,Dense,30-100B
241,2220,0.000764532,27522796805,Dense,30-100B
2741,428,0.000807136,27523778479,Dense,30-100B
222,3,0.001299454,27524786555,Dense,30-100B
1645,144,0.001680593,27527871071,Dense,30-100B
453,5,0.000672304,27529788237,Dense,30-100B
2710,366,0.000735305,27529791695,Dense,30-100B
343,93,0.001534521,27530791618,Dense,30-100B
927,178,0.001794053,27534849293,Dense,30-100B
3012,23,0.001234953,27538883879,Dense,30-100B
2231,5,0.001193783,27539789648,Dense,30-100B
181,791,0.001337643,27540793977,Dense,30-100B
354,1918,0.00157086,27540854303,Dense,30-100B
1080,212,0.001579942,27543805284,Dense,30-100B
568,17,0.002127474,27543841984,Dense,30-100B
2586,659,0.001261323,27545815337,Dense,30-100B
220,2,0.000698255,27549788796,Dense,30-100B
44,815,0.002142894,27549803582,Dense,30-100B
222,3,0.001265303,27550796860,Dense,30-100B
662,6,0.000800466,27552817201,Dense,30-100B
11094,150,0.001624581,27552818998,Dense,30-100B
254,7,0.001241104,27554814449,Dense,30-100B
4898,78,0.000872217,27558860614,Dense,30-100B
2800,509,0.000757946,27560823158,Dense,30-100B
1786,152,0.000748942,27561792431,Dense,30-100B
2145,309,0.002141796,27564818354,Dense,30-100B
12060,160,0.002135035,27564842553,Dense,30-100B
243,7,0.000730835,27564846586,Dense,30-100B
2738,482,0.001257493,27565886458,Dense,30-100B
11271,235,0.001580252,27566781714,Dense,30-100B
224,3,0.001239784,27569813344,Dense,30-100B
1249,333,0.001024452,27569839455,Dense,30-100B
1499,285,0.000708712,27570790615,Dense,30-100B
54,453,0.000611742,27571822668,Dense,30-100B
3118,305,0.002210506,27572857138,Dense,30-100B
2954,23,0.000782026,27572889614,Dense,30-100B
1242,93,0.002236736,27573836208,Dense,30-100B
2490,618,0.001245183,27576880690,Dense,30-100B
515,103,0.005939146,27581793495,Dense,30-100B
12060,105,0.000703682,27587860673,Dense,30-100B
265,8,0.000714176,27589805527,Dense,30-100B
2087,253,0.001299983,27593836883,Dense,30-100B
2271,455,0.002125336,27596839084,Dense,30-100B
185,2203,0.001855633,27596842053,Dense,30-100B
2569,405,0.001973013,27597858350,Dense,30-100B
12060,165,0.002166326,27600794299,Dense,30-100B
1089,0,0.002144336,27600860527,Dense,30-100B
11271,152,0.002127555,27600888023,Dense,30-100B
207,69,0.000730456,27601785152,Dense,30-100B
11094,240,0.001736633,27602812587,Dense,30-100B
888,43,0.000757686,27603828348,Dense,30-100B
235,4,0.001259643,27605835833,Dense,30-100B
181,796,0.000662955,27606813891,Dense,30-100B
1780,22,0.001413593,27606895078,Dense,30-100B
2941,235,0.001309993,27609816659,Dense,30-100B
905,111,0.004848315,27610805848,Dense,30-100B
10754,105,0.001651521,27611889640,Dense,30-100B
1280,18,0.002086015,27612840853,Dense,30-100B
2229,648,0.002090976,27613824078,Dense,30-100B
835,48,0.002126536,27616886662,Dense,30-100B
2923,137,0.001244754,27618788364,Dense,30-100B
87,249,0.001282103,27619852845,Dense,30-100B
84,1,0.000785626,27624781780,Dense,30-100B
158,46,0.001687163,27625775481,Dense,30-100B
3851,168,0.001284564,27625869786,Dense,30-100B
324,711,0.001283673,27626832996,Dense,30-100B
1902,1221,0.000817836,27632884216,Dense,30-100B
806,115,0.002085156,27635805956,Dense,30-100B
694,0,0.001250063,27635838964,Dense,30-100B
2320,197,0.002195495,27636785748,Dense,30-100B
61,313,0.000805756,27637776051,Dense,30-100B
4697,671,0.001233833,27639783992,Dense,30-100B
3817,745,0.001241724,27640837003,Dense,30-100B
224,3,0.002231746,27640852706,Dense,30-100B
166,990,0.000695726,27641785746,Dense,30-100B
755,6,0.000783396,27644780333,Dense,30-100B
732,32,0.002154895,27646891930,Dense,30-100B
11271,156,0.000701311,27648851032,Dense,30-100B
1201,632,0.002196177,27648860463,Dense,30-100B
343,150,0.001343244,27649840010,Dense,30-100B
606,6,0.001288513,27649846092,Dense,30-100B
4850,196,0.000723806,27649860435,Dense,30-100B
1134,20,0.000671084,27651817443,Dense,30-100B
3123,238,0.001665852,27651855201,Dense,30-100B
11156,59,0.001286243,27653832150,Dense,30-100B
136,709,0.001292483,27655854787,Dense,30-100B
1259,26,0.002192846,27656800743,Dense,30-100B
1750,73,0.001358954,27657837631,Dense,30-100B
1260,128,0.000892232,27658786984,Dense,30-100B
35366,736,0.001274143,27660790332,Dense,30-100B
2481,12,0.001263793,27661836174,Dense,30-100B
4466,538,2.734e-05,27663836031,Dense,30-100B
1964,51,0.001296524,27665841906,Dense,30-100B
2205,911,0.001228354,27667878992,Dense,30-100B
846,13,0.000767446,27671790781,Dense,30-100B
442,3,0.002138355,27672800218,Dense,30-100B
1069,0,0.000741636,27672808284,Dense,30-100B
2097,145,0.002375846,27675838530,Dense,30-100B
339,25,0.001248943,27676791174,Dense,30-100B
2296,710,0.001546992,27677834869,Dense,30-100B
805,95,0.001727845,27681841083,Dense,30-100B
1176,128,0.001497291,27682848581,Dense,30-100B
1743,83,0.000702484,27682872885,Dense,30-100B
147,75,0.000672624,27683867075,Dense,30-100B
2229,386,0.000665012,27689789712,Dense,30-100B
225,3,0.000696575,27695889495,Dense,30-100B
12060,140,0.001620162,27696776146,Dense,30-100B
10754,113,0.001597852,27696778369,Dense,30-100B
166,885,0.001254323,27697840703,Dense,30-100B
2947,258,0.000755155,27700810638,Dense,30-100B
2698,74,0.002088116,27702825697,Dense,30-100B
1003,161,0.001197923,27703819142,Dense,30-100B
438,44,0.001761643,27705813529,Dense,30-100B
10754,136,0.001622442,27708826471,Dense,30-100B
234,3,0.002201206,27710790169,Dense,30-100B
2613,497,0.001550961,27716840342,Dense,30-100B
6441,656,0.001280543,27717843968,Dense,30-100B
283,19,0.001673443,27719846161,Dense,30-100B
842,136,0.001168533,27719908101,Dense,30-100B
13718,102,0.000736575,27720849401,Dense,30-100B
1182,74,0.00517813,27724781746,Dense,30-100B
649,68,0.002218087,27724805865,Dense,30-100B
241,1447,0.000712905,27726817843,Dense,30-100B
508,66,0.000742865,27729876824,Dense,30-100B
2959,213,0.001201003,27730844879,Dense,30-100B
5934,552,0.001191533,27735789423,Dense,30-100B
476,232,0.000713114,27737817769,Dense,30-100B
286,30,0.001290793,27741827216,Dense,30-100B
2206,222,0.002130426,27741836399,Dense,30-100B
6437,750,0.001347943,27743874061,Dense,30-100B
11094,184,0.001636962,27745790944,Dense,30-100B
59,1,0.001454014,27745798012,Dense,30-100B
424,109,0.001802205,27748780838,Dense,30-100B
2201,32,0.000698784,27754788347,Dense,30-100B
775,750,0.000765885,27754792925,Dense,30-100B
710,7,0.002098344,27755825194,Dense,30-100B
12051,152,0.002333526,27756817287,Dense,30-100B
577,339,0.000819546,27760898725,Dense,30-100B
4191,88,0.001210453,27762793165,Dense,30-100B
149,472,0.001661992,27763820465,Dense,30-100B
4788,80,0.002154045,27764794469,Dense,30-100B
3326,764,0.001212404,27764844186,Dense,30-100B
4244,136,0.000777556,27765795920,Dense,30-100B
62,856,0.001221693,27765795956,Dense,30-100B
11271,133,0.001604402,27767787757,Dense,30-100B
11094,139,0.001587011,27768793889,Dense,30-100B
12051,260,0.001711493,27770905455,Dense,30-100B
868,625,0.002288636,27773906308,Dense,30-100B
391,60,0.000768446,27775848578,Dense,30-100B
1092,96,0.002426207,27776895444,Dense,30-100B
2250,699,0.001731912,27776916722,Dense,30-100B
679,235,0.001232793,27780881012,Dense,30-100B
4727,84,0.001356863,27781790752,Dense,30-100B
11271,178,0.001594301,27782818259,Dense,30-100B
450,773,0.000676625,27782845681,Dense,30-100B
3721,764,0.000733636,27786798829,Dense,30-100B
1623,692,0.000804766,27786858143,Dense,30-100B
251,684,0.000835307,27789801032,Dense,30-100B
107,1,0.000780576,27791821084,Dense,30-100B
4599,831,0.002077755,27792848177,Dense,30-100B
12051,130,0.00152855,27792869140,Dense,30-100B
1443,56,0.000684595,27793786331,Dense,30-100B
2539,151,0.001249724,27793930834,Dense,30-100B
942,226,0.000815532,27795843964,Dense,30-100B
1321,139,0.001631922,27796811861,Dense,30-100B
303,50,0.001240043,27796884439,Dense,30-100B
980,80,0.001705192,27799854443,Dense,30-100B
885,640,0.002160505,27800816099,Dense,30-100B
1943,28,0.001330413,27801788478,Dense,30-100B
2657,36,0.001976276,27802795942,Dense,30-100B
70,576,0.001291834,27802798495,Dense,30-100B
348,4,0.002141436,27802824555,Dense,30-100B
11094,45,0.002121836,27802885591,Dense,30-100B
2411,146,0.002172506,27803818528,Dense,30-100B
1130,0,0.001254683,27803881521,Dense,30-100B
418,609,0.001220673,27804790071,Dense,30-100B
5436,760,0.003690017,27806883311,Dense,30-100B
2281,203,0.000720755,27813806882,Dense,30-100B
2619,655,0.000753446,27814883268,Dense,30-100B
710,72,0.001319194,27815848314,Dense,30-100B
1428,1020,0.000895787,27815856876,Dense,30-100B
3321,716,0.001367515,27816786498,Dense,30-100B
224,3,0.000804987,27818889435,Dense,30-100B
2349,165,0.001770323,27820892213,Dense,30-100B
4249,684,0.000753375,27824819972,Dense,30-100B
2974,220,0.001282523,27825891182,Dense,30-100B
367,142,0.000796453,27826799882,Dense,30-100B
2722,23,0.001236213,27827816895,Dense,30-100B
3305,288,0.001329144,27828825006,Dense,30-100B
743,4,0.002153975,27829790299,Dense,30-100B
422,33,0.001189943,27830856055,Dense,30-100B
1685,258,0.000827742,27830864016,Dense,30-100B
2294,243,0.002082536,27831898637,Dense,30-100B
2176,159,0.001632252,27832793075,Dense,30-100B
629,60,0.000934427,27833789176,Dense,30-100B
410,124,0.002098646,27835857850,Dense,30-100B
3837,26,0.002174936,27835920270,Dense,30-100B
236,1087,0.001501902,27839806378,Dense,30-100B
298,1058,0.001618331,27840832564,Dense,30-100B
10754,175,0.000728362,27841827792,Dense,30-100B
1133,3,0.001267514,27842816616,Dense,30-100B
1148,170,0.002141675,27845801636,Dense,30-100B
227,6,0.001230204,27845864087,Dense,30-100B
1220,24,0.001238353,27848785979,Dense,30-100B
392,580,0.001263204,27849858416,Dense,30-100B
4136,103,0.002180436,27850928319,Dense,30-100B
3675,8,0.002159505,27852932117,Dense,30-100B
13,4,0.000732685,27854904348,Dense,30-100B
5924,31,0.001234573,27856814485,Dense,30-100B
